%time,field.name,field.position.x,field.position.y,field.position.z,field.velocity.x,field.velocity.y,field.velocity.z
1654330586717189664,Object 16,1.35169483101,1.21137184726,0.0,0.363523904076,-0.373084670683,0.0
1654330586783488187,Object 16,1.37173738242,1.17614803113,0.0,0.300731050861,-0.528520297556,0.0
1654330586850512875,Object 16,1.38803615759,1.16192114323,0.0,0.235682334197,-0.20572258449,0.0
1654330586917332826,Object 16,1.39275048053,1.16537975702,0.0,0.0897029164293,0.065809607898,0.0
1654330586984684867,Object 16,1.42146426032,1.10758917748,0.0,0.394870511607,-0.794733256158,0.0
1654330587051066051,Object 16,1.47518977115,1.07104244053,0.0,0.68111607993,-0.463328683567,0.0
1654330587117366098,Object 16,1.47662443338,1.03084086852,0.0,0.0228353421797,-0.639883475524,0.0
1654330587183748897,Object 16,1.50106437971,0.97520885872,0.0,0.468148318122,-1.06563375695,0.0
1654330587251849318,Object 16,1.51650031884,0.915283076891,0.0,0.190760653572,-0.740575692053,0.0
1654330587317409226,Object 16,1.51807287812,0.875030813473,0.0,0.0255058668698,-0.652864974204,0.0
1654330587384096729,Object 16,1.53137491268,0.832987923707,0.0,0.231190648353,-0.730709493777,0.0
1654330587451654258,Object 16,1.54197419422,0.808495611165,0.0,0.133547043713,-0.308594117787,0.0
1654330587518090882,Object 16,1.53086067829,0.762577123088,0.0,-0.152560922582,-0.630346593619,0.0
1654330587584952760,Object 16,1.54011858454,0.713028330037,0.0,0.15244914124,-0.81591568834,0.0
1654330587650984245,Object 16,1.54321424543,0.622113642097,0.0,0.0475599175738,-1.39675992207,0.0
1654330587717567110,Object 16,1.57533841056,0.578186920321,0.0,0.520666178296,-0.711961175091,0.0
1654330587785775503,Object 16,1.5509775892,0.480790013678,0.0,-0.371121101254,-1.48377785449,0.0
1654330587853201222,Object 16,1.55849588946,0.457302689676,0.0,0.104149036133,-0.325363721964,0.0
1654330587920184521,Object 16,1.54720860755,0.384075126691,0.0,-0.177283402548,-1.15014683157,0.0
1654330587986301455,Object 16,1.56020678848,0.358332414025,0.0,0.177827393434,-0.352184626205,0.0
1654330588052342408,Object 16,1.54823435309,0.313086723313,0.0,-0.188983142492,-0.714196613453,0.0
1654330588119754796,Object 16,1.54344240072,0.255294394055,0.0,-0.0739972276201,-0.892427932625,0.0
1654330588184608299,Object 16,1.51924087845,0.184094572747,0.0,-0.351179870841,-1.03315583917,0.0
1654330588251562283,Object 16,1.53074382913,0.0967573221179,0.0,0.192194110806,-1.45925212588,0.0
1654330588318979058,Object 16,1.51496499748,0.0265878791482,0.0,-0.227509734359,-1.01174989971,0.0
1654330588384878834,Object 16,1.49350181939,-0.0455352878492,0.0,-0.297002998136,-0.998025396577,0.0
1654330588451454294,Object 16,1.48897159561,-0.111601988176,0.0,-0.073719532236,-1.07509175767,0.0
1654330588519088762,Object 16,1.47883100493,-0.164187136295,0.0,-0.154684686088,-0.802134450685,0.0
1654330588585440060,Object 16,1.47195597186,-0.201174693149,0.0,-0.093560731269,-0.503355086091,0.0
1654330588651082393,Object 16,1.42753867681,-0.283586887891,0.0,-0.740241893343,-1.37345056722,0.0
1654330588719774205,Object 16,1.41219894951,-0.386146586029,0.0,-0.243156600284,-1.62571778692,0.0
1654330588787104457,Object 16,1.41375611553,-0.451663841866,0.0,0.0194899768688,-0.820034461308,0.0
1654330588852176987,Object 16,1.43124614203,-0.508064437364,0.0,0.259666872306,-0.837355291153,0.0
1654330588919137679,Object 16,1.41820912178,-0.580005583312,0.0,-0.222441456619,-1.22748089565,0.0
1654330588984048264,Object 16,1.36638613415,-0.681579445001,0.0,-0.718452587536,-1.40817824486,0.0
1654330589050888982,Object 16,1.37211970184,-0.720225057432,0.0,0.0996858987189,-0.671906710719,0.0
1654330589117485181,Object 16,1.35306678337,-0.759970390903,0.0,-0.271248929592,-0.565838728508,0.0
1654330589185257251,Object 16,1.33019778842,-0.820241900959,0.0,-0.38735796873,-1.02088656523,0.0
1654330589251526813,Object 16,1.32106225519,-0.895843883568,0.0,-0.114392005026,-0.946662023577,0.0
1654330589317957964,Object 16,1.31913468213,-0.956095545278,0.0,-0.0337041945878,-1.053518425,0.0
1654330589383942054,Object 16,1.28789298421,-1.01202190653,0.0,-0.412519332763,-0.738458751001,0.0
1654330589452158599,Object 16,1.27777690377,-1.05745798335,0.0,-0.175914677966,-0.790115585457,0.0
1654330589517380686,Object 16,1.25007940871,-1.14018648139,0.0,-0.36636133627,-1.09426946489,0.0
1654330589584435510,Object 16,1.2695081752,-1.21383922795,0.0,0.317815632866,-1.20481113824,0.0
1654330589650640088,Object 16,1.2258222057,-1.25982311155,0.0,-0.579573735907,-0.610059740328,0.0
1654330589717869273,Object 16,1.1812676202,-1.30776934751,0.0,-0.696187329108,-0.749183536998,0.0
1654330589784762789,Object 16,1.19354410505,-1.34240444856,0.0,0.221804759587,-0.625767909373,0.0
1654330589852077275,Object 16,1.19188489623,-1.41100417929,0.0,-0.0230103465177,-0.951359199706,0.0
1654330589917285359,Object 16,1.14271789186,-1.48148448765,0.0,-0.656567745217,-0.941181951943,0.0
1654330589984836033,Object 16,1.19255392289,-1.54396009658,0.0,0.847548369944,-1.06250637171,0.0
1654330590051303428,Object 16,1.17121347182,-1.58359916082,0.0,-0.318793680587,-0.592146958081,0.0
1654330590117656166,Object 16,1.14802518189,-1.65146465898,0.0,-0.349456862401,-1.02276037266,0.0
1654330590185647348,Object 16,1.11984928577,-1.7100074612,0.0,-0.424565652035,-0.882146317146,0.0
1654330590250081246,Object 16,1.07332571113,-1.76242126368,0.0,-0.643055861889,-0.724471479227,0.0
1654330590317513531,Object 16,1.07245549077,-1.78074451912,0.0,-0.0142743624389,-0.3005592609,0.0
1654330590383809979,Object 16,1.0275272693,-1.82434092022,0.0,-0.705645456085,-0.684727801999,0.0
1654330590450615167,Object 16,1.02522978293,-1.86546314912,0.0,-0.035881977569,-0.642244027028,0.0
1654330590517243119,Object 16,0.975877563868,-1.92560854214,0.0,-0.684153641155,-0.833775874948,0.0
1654330590583808170,Object 16,0.985700673291,-1.97152699119,0.0,0.16068823865,-0.751142472519,0.0
1654330590650202848,Object 16,0.90766389668,-1.99718443993,0.0,-1.02990492403,-0.33861896843,0.0
1654330590717390026,Object 16,0.890026938064,-2.04671364498,0.0,-0.279668238402,-0.785381755846,0.0
1654330593351369101,Object 40,0.489069913183,-1.28427232903,0.0,2.96299724576e-10,-7.78067771326e-10,0.0
1654330593418093653,Object 40,0.502543790778,-1.2370537966,0.0,0.225449049513,0.790074956673,0.0
1654330593485038555,Object 40,0.490755510541,-1.18196142779,0.0,-0.170682441271,0.797682088832,0.0
1654330593552159331,Object 40,0.561488455319,-1.13077735115,0.0,0.975242099012,0.705708867255,0.0
1654330593618754211,Object 40,0.57106988004,-1.06426422853,0.0,0.147035350894,1.02070209884,0.0
1654330593685153523,Object 40,0.613963965643,-1.00882844863,0.0,0.717969035495,0.927894204287,0.0
1654330593751117658,Object 40,0.631836301831,-0.979082818066,0.0,0.236873739701,0.394238261736,0.0
1654330593819330095,Object 40,0.678304777664,-0.900548786868,0.0,0.777571309135,1.31413411684,0.0
1654330593885878999,Object 40,0.670671136606,-0.809959287729,0.0,-0.110224565112,1.30805051879,0.0
1654330593947405590,Object 40,0.679925912973,-0.790806961911,0.0,0.139353035805,0.288384574573,0.0
1654330594014465564,Object 40,0.705220379361,-0.731078588537,0.0,0.380846109421,0.899300197641,0.0
1654330594081386284,Object 40,0.697363790018,-0.680254281632,0.0,-0.111066664781,0.718490684878,0.0
1654330594147798189,Object 40,0.733914069193,-0.632569697996,0.0,0.573974997727,0.748824890041,0.0
1654330594218324936,Object 40,0.749262168294,-0.582487804975,0.0,0.2587569677,0.844341614518,0.0
1654330594285919983,Object 40,0.775765902939,-0.5067173889,0.0,0.351988703144,1.00628574983,0.0
1654330594353641325,Object 40,0.787207855355,-0.440881266906,0.0,0.155670975836,0.895718928334,0.0
1654330594420741691,Object 40,0.772310173937,-0.422157382752,0.0,-0.238222955424,0.299406256252,0.0
1654330594486763211,Object 40,0.787309880058,-0.324695063737,0.0,0.227375105282,1.47739594821,0.0
1654330594553895656,Object 40,0.813374137899,-0.287465953376,0.0,0.395556097601,0.564996007241,0.0
1654330594619480445,Object 40,0.818981996047,-0.179565914482,0.0,0.0857269031178,1.64945972888,0.0
1654330594686539123,Object 40,0.788601774241,-0.121638674786,0.0,-0.486647898877,0.927911904846,0.0
1654330594752736587,Object 40,0.821398694119,-0.0694407336731,0.0,0.44161870562,0.702858295113,0.0
1654330594816363423,Object 40,0.81943368154,-0.0290658233915,0.0,-0.0309054301749,0.635010678317,0.0
1654330594881866492,Object 40,0.87322454745,0.0215295495237,0.0,0.758057153001,0.71302411104,0.0
1654330594948421999,Object 40,0.83786624409,0.0971037272402,0.0,-0.602108235715,1.286934906,0.0
1654330595018954902,Object 40,0.855815155748,0.145082660609,0.0,0.277948525452,0.742979520784,0.0
1654330595085162124,Object 40,0.87921765434,0.212092911367,0.0,0.313956338646,0.898976359197,0.0
1654330595148307175,Object 40,0.829314359612,0.259895236209,0.0,-0.878411246718,0.841429408397,0.0
1654330595214411602,Object 40,0.873704002894,0.346739954837,0.0,0.608204816333,1.18990314492,0.0
1654330595281291662,Object 40,0.901704504341,0.446356165187,0.0,0.478617221609,1.70275642796,0.0
1654330595349100537,Object 40,0.901518520464,0.456069696947,0.0,-0.00262080765966,0.13687906142,0.0
1654330595417919043,Object 40,0.912540800657,0.518201923761,0.0,0.147733368374,0.832768083531,0.0
1654330595485819673,Object 40,0.880348089337,0.56013033979,0.0,-0.517878785471,0.674495445714,0.0
1654330595552443233,Object 40,0.896771539677,0.613448445073,0.0,0.264644873651,0.859159491117,0.0
1654330595617526185,Object 40,0.895006287453,0.668859700859,0.0,-0.0248177534124,0.779029117555,0.0
1654330595685438353,Object 40,0.90664561994,0.719638226501,0.0,0.207274289297,0.904268593179,0.0
1654330595752858156,Object 40,0.885897663732,0.786010721255,0.0,-0.269270057473,0.861392095593,0.0
1654330595818573718,Object 40,0.864518170201,0.83827407055,0.0,-0.331874267625,0.811284923334,0.0
1654330595885314485,Object 40,0.86911462886,0.886596418562,0.0,0.0722677687623,0.759747564614,0.0
1654330595951744873,Object 40,0.875890333738,0.925450510212,0.0,0.106881108367,0.612890976671,0.0
1654330596014706347,Object 40,0.896838033128,0.997664198279,0.0,0.30230916429,1.04216025267,0.0
1654330596084933066,Object 40,0.886607137819,1.05305092959,0.0,-0.141378965933,0.765379623454,0.0
1654330596152658714,Object 40,0.856798870223,1.11674485817,0.0,-0.445647025318,0.952252918066,0.0
1654330596217377905,Object 40,0.823811042522,1.16128970718,0.0,-0.478353838554,0.645941275853,0.0
1654330596284846481,Object 40,0.802268104894,1.18270360501,0.0,-0.368286540087,0.366080544706,0.0
1654330596352001935,Object 40,0.799556714438,1.24474588391,0.0,-0.0375636526287,0.85953485903,0.0
1654330596417404990,Object 40,0.804715712156,1.25802431859,0.0,0.0735037612715,0.189186920756,0.0
1654330596485935762,Object 40,0.789457998815,1.31404879902,0.0,-0.213378750964,0.783500999886,0.0
1654330596552338539,Object 40,0.798201042981,1.3483895553,0.0,0.130745536584,0.513539737548,0.0
1654330596619068011,Object 40,0.803659539492,1.37750560684,0.0,0.0938526114814,0.50061724274,0.0
1654330596684560152,Object 40,0.77323768075,1.41861637788,0.0,-0.397109790953,0.53663682529,0.0
1654330596751268632,Object 40,0.753443477054,1.45413454303,0.0,-0.349736538808,0.627557457413,0.0
1654330596817455155,Object 40,0.783033639902,1.46791990314,0.0,0.444985939424,0.20730847115,0.0
1654330596884211567,Object 40,0.755032777431,1.50022473506,0.0,-0.420011835536,0.484571207865,0.0
1654330596950816540,Object 40,0.786271356756,1.51209683929,0.0,0.432494135053,0.1643677646,0.0
1654330597015224758,Object 40,0.799916379863,1.53270128369,0.0,0.203344732635,0.307057394107,0.0
1654330597082372615,Object 40,0.814577802661,1.59132585142,0.0,0.264822635915,1.05890900017,0.0
1654330597151067321,Object 40,0.849509977514,1.59901164898,0.0,0.508087446299,0.111789697292,0.0
